Date,Open,High,Low,Close,Adj Close,Volume
2020-01-13,225.039993,233.880005,224.580002,232.429993,232.429993,1168400
2020-01-20,230.979996,236.039993,226.110001,227.570007,227.570007,1108900
2020-01-27,221.690002,235.809998,220.020004,228.139999,228.139999,1074300
2020-02-03,228.889999,242.089996,228.889999,233.020004,233.020004,1035300
2020-02-10,232.160004,236.990005,228.309998,236.750000,236.750000,1310200
2020-02-17,236.250000,248.270004,228.850006,231.360001,231.360001,1852100
2020-02-24,221.500000,227.580002,212.460007,223.199997,223.199997,2403800
2020-03-02,224.020004,236.649994,217.990005,226.399994,226.399994,1960900
2020-03-09,211.139999,219.419998,161.970001,192.000000,192.000000,3469100
2020-03-16,167.479996,184.970001,151.970001,168.070007,168.070007,3211000
2020-03-23,164.740005,185.850006,160.570007,175.220001,175.220001,2452000
2020-03-30,176.500000,195.750000,158.830002,161.570007,161.570007,2285700
2020-04-06,169.850006,196.889999,167.399994,192.289993,192.289993,1431600
2020-04-13,193.000000,211.470001,187.229996,209.940002,209.940002,2133300
2020-04-20,208.380005,211.029999,193.220001,203.029999,203.029999,1645700
2020-04-27,204.009995,226.050003,201.889999,216.330002,216.330002,1529600
2020-05-04,214.570007,234.410004,213.119995,223.300003,223.300003,1925400
2020-05-11,221.529999,230.919998,203.320007,216.970001,216.970001,2031200
2020-05-18,219.220001,227.470001,218.520004,223.449997,223.449997,1393600
2020-05-25,228.000000,235.029999,217.179993,230.639999,230.639999,1896700
2020-06-01,230.000000,241.619995,221.410004,238.050003,238.050003,1689300
2020-06-08,240.000000,241.789993,228.710007,235.000000,235.000000,2159000
2020-06-15,229.949997,252.720001,225.699997,252.320007,252.320007,2114700
2020-06-22,252.300003,257.980011,243.679993,244.380005,244.380005,2367300
2020-06-29,245.000000,255.869995,239.610001,250.160004,250.160004,1104600
2020-07-06,253.779999,263.359985,251.259995,261.140015,261.140015,1405800
2020-07-13,262.519989,266.059998,246.009995,264.690002,264.690002,1272600
2020-07-20,265.119995,283.390015,264.890015,274.100006,274.100006,1688100
2020-07-27,275.000000,290.119995,274.500000,290.079987,290.079987,1536800
2020-08-03,291.980011,306.410004,286.899994,298.000000,298.000000,1534500
2020-08-10,296.809998,314.739990,291.510010,307.970001,307.970001,1260600
2020-08-17,310.000000,313.220001,300.959991,308.559998,308.559998,1409300
2020-08-24,310.000000,328.579987,310.000000,326.279999,326.279999,1475100
2020-08-31,327.339996,338.910004,303.429993,316.299988,316.299988,1593900
2020-09-07,305.010010,327.480011,301.670013,314.950012,314.950012,1284700
2020-09-14,320.579987,338.320007,315.790009,316.190002,316.190002,2405900
2020-09-21,311.440002,324.149994,307.529999,322.950012,322.950012,1491600
2020-09-28,325.540009,335.320007,322.690002,326.920013,326.920013,1290200
2020-10-05,330.339996,348.130005,328.649994,337.250000,337.250000,1541500
2020-10-12,343.000000,355.410004,337.630005,350.570007,350.570007,888600
2020-10-19,352.000000,356.480011,332.429993,339.049988,339.049988,918100
2020-10-26,336.369995,340.000000,306.299988,308.950012,308.950012,941500
2020-11-02,312.179993,356.980011,306.290009,342.230011,342.230011,1788400
2020-11-09,345.329987,347.950012,305.829987,333.380005,333.380005,1548900
2020-11-16,329.929993,344.250000,322.010010,341.010010,341.010010,1155800
2020-11-23,341.980011,345.649994,311.820007,325.950012,325.950012,1219300
2020-11-30,326.119995,333.049988,316.910004,324.929993,324.929993,1511200
2020-12-07,323.880005,330.649994,314.079987,321.200012,321.200012,1222800
2020-12-14,322.390015,359.390015,322.390015,346.529999,346.529999,2348700
2020-12-21,341.470001,358.940002,334.299988,356.339996,356.339996,1324900
2020-12-28,359.179993,360.890015,347.500000,358.350006,358.350006,831500
2021-01-04,359.010010,360.250000,328.899994,342.369995,342.369995,1926600
2021-01-11,338.910004,350.660004,330.760010,348.010010,348.010010,1805200
2021-01-18,354.279999,369.510010,345.029999,359.690002,359.690002,1132600
2021-01-25,365.149994,365.149994,333.679993,344.429993,344.429993,1191000
2021-02-01,347.000000,379.619995,347.000000,377.429993,377.429993,1307700
2021-02-08,379.000000,400.980011,377.260010,400.269989,400.269989,1166000
2021-02-15,401.350006,402.619995,372.700012,376.000000,376.000000,1068800
2021-02-22,372.079987,378.269989,350.000000,373.609985,373.609985,1708700
2021-03-01,378.000000,390.399994,346.910004,358.549988,358.549988,1700500
2021-03-08,355.459991,368.230011,338.690002,364.149994,364.149994,1615100
2021-03-15,365.000000,381.230011,358.679993,379.600006,379.600006,1189400
2021-03-22,381.730011,388.070007,357.510010,387.739990,387.739990,1249700
2021-03-29,388.640015,407.059998,374.950012,399.989990,399.989990,1189300
2021-04-05,400.799988,424.649994,400.220001,423.059998,423.059998,1035000
2021-04-12,416.029999,449.290009,414.500000,446.040009,446.040009,1968200
2021-04-19,444.220001,458.329987,440.760010,458.149994,458.149994,1445900
2021-04-26,458.000000,461.980011,451.829987,457.750000,457.750000,1655300
2021-05-03,461.000000,466.209991,433.920013,460.200012,460.200012,2141400
2021-05-10,459.239990,466.970001,436.179993,451.559998,451.559998,1847800
2021-05-17,448.480011,480.869995,436.429993,477.220001,477.220001,1759700
2021-05-24,480.000000,486.200012,469.019989,477.600006,477.600006,2202700
2021-05-31,490.619995,490.619995,470.779999,482.299988,482.299988,1249700
2021-06-07,483.940002,510.459991,481.230011,508.459991,508.459991,1452700
2021-06-14,506.850006,521.859985,498.600006,510.519989,510.519989,1558500
2021-06-21,510.600006,525.000000,506.260010,523.150024,523.150024,1642900
2021-06-28,525.619995,527.039978,507.799988,516.280029,516.280029,1252800
2021-07-05,519.000000,528.729980,512.619995,527.820007,527.820007,1039600
2021-07-12,536.820007,545.400024,527.619995,527.710022,527.710022,1166400
2021-07-19,522.049988,561.460022,518.010010,557.359985,557.359985,1001300
2021-07-26,557.750000,563.890015,541.409973,559.799988,559.799988,877200
2021-08-02,563.520020,601.799988,556.849976,598.020020,598.020020,1151300
2021-08-09,599.190002,618.570007,596.049988,607.849976,607.849976,1675800
2021-08-16,608.010010,634.200012,599.599976,630.109985,630.109985,1233000
2021-08-23,633.479980,642.630005,610.049988,629.099976,629.099976,2027400
2021-08-30,633.210022,644.140015,626.010010,643.390015,643.390015,1270300
2021-09-06,646.109985,648.719971,626.020020,627.010010,627.010010,1067900
2021-09-13,628.330017,633.570007,606.489990,613.950012,613.950012,2134800
2021-09-20,603.039978,631.059998,597.969971,629.469971,629.469971,1185200
2021-09-27,621.130005,627.090027,561.809998,575.440002,575.440002,1665900
2021-10-04,570.000000,600.000000,552.080017,586.719971,586.719971,1388800
2021-10-11,581.460022,619.330017,575.210022,618.989990,618.989990,885200
2021-10-18,619.309998,649.500000,616.500000,648.409973,648.409973,838100
2021-10-25,650.000000,674.809998,644.070007,673.239990,673.239990,999600
2021-11-01,675.130005,725.400024,652.770020,705.059998,705.059998,1359600
2021-11-08,706.150024,722.750000,664.020020,671.359985,671.359985,1730700
2021-11-15,672.000000,675.869995,654.780029,663.840027,663.840027,1182500
2021-11-22,665.159973,670.070007,593.780029,609.000000,609.000000,1277500
2021-11-29,618.830017,642.989990,584.500000,596.690002,596.690002,1654100
2021-12-06,587.789978,719.559998,566.630005,697.119995,697.119995,7704700
2021-12-13,698.000000,709.989990,618.320007,636.330017,636.330017,15863100
2021-12-20,626.650024,665.419983,619.049988,663.080017,663.080017,1396100
2021-12-27,669.549988,699.119995,666.809998,668.450012,668.450012,1420200
2022-01-03,670.320007,675.340027,555.010010,556.679993,556.679993,2610700
2022-01-10,540.239990,581.559998,527.380005,543.059998,543.059998,2980500
2022-01-17,528.580017,531.260010,464.459991,464.709991,464.709991,2883400
2022-01-24,447.839996,469.420013,423.540009,451.100006,451.100006,3405900
2022-01-31,453.880005,496.399994,442.209991,453.679993,453.679993,2717900
2022-02-07,452.970001,486.500000,422.809998,426.140015,426.140015,2475100
2022-02-14,422.630005,478.880005,417.959991,443.230011,443.230011,3479900
2022-02-21,430.720001,439.989990,347.459991,382.429993,382.429993,5924200
2022-02-28,351.440002,355.760010,195.009995,198.520004,198.520004,24336300
2022-03-07,201.110001,207.839996,168.589996,200.139999,200.139999,11120500
2022-03-14,198.479996,300.220001,198.479996,294.470001,294.470001,12622800
2022-03-21,293.410004,308.000000,260.109985,266.750000,266.750000,7855000
2022-03-28,270.000000,330.000000,264.100006,287.040009,287.040009,6010000
2022-04-04,291.470001,321.209991,269.890015,308.690002,308.690002,4106300
2022-04-11,310.000000,313.380005,289.260010,290.059998,290.059998,2856100
2022-04-18,286.369995,303.700012,275.750000,276.760010,276.760010,3012000
2022-04-25,271.179993,285.260010,260.679993,264.989990,264.989990,2586700
2022-05-02,268.209991,364.649994,265.380005,347.000000,347.000000,7728700
2022-05-09,333.839996,338.760010,282.279999,319.250000,319.250000,4699700
2022-05-16,315.260010,336.660004,304.000000,320.390015,320.390015,4242900
2022-05-23,317.970001,343.200012,292.510010,340.350006,340.350006,3950800
2022-05-30,339.220001,349.440002,319.130005,332.339996,332.339996,2929000
2022-06-06,339.299988,347.100006,303.109985,303.489990,303.489990,2205700
2022-06-13,297.000000,305.230011,270.320007,295.679993,295.679993,4284800
2022-06-20,303.670013,333.170013,290.589996,326.010010,326.010010,2265800
2022-06-27,332.989990,333.989990,290.320007,302.119995,302.119995,2374600
2022-07-04,299.399994,331.600006,296.869995,321.019989,321.019989,1530400
2022-07-11,314.429993,329.670013,291.429993,302.559998,302.559998,1839200
2022-07-18,307.299988,327.489990,304.299988,317.549988,317.549988,1284300
2022-07-20,323.510010,327.489990,316.570007,317.549988,317.549988,430728
